Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2988,124,5,418,23,4926,229,236,141,5474,Rawah,C4744,1
2999,115,8,216,-1,4414,234,233,130,674,Rawah,C7746,1
3178,12,18,342,37,2280,199,201,135,1421,Commanche,C7756,1
3297,344,20,577,146,3062,175,204,164,732,Commanche,C7756,0
2733,95,9,95,9,2644,234,227,124,2098,Rawah,C4744,1
2551,63,17,362,12,1044,233,203,97,1057,Commanche,C4703,1
3314,166,24,485,114,2932,232,240,125,691,Commanche,C7757,0
3014,233,15,277,86,3068,195,252,192,1006,Commanche,C7756,1
2982,188,14,90,4,5537,221,250,159,2580,Rawah,C7745,0
3136,24,3,108,1,2754,218,233,152,1047,Rawah,C7202,1
3589,303,17,361,187,3188,169,229,199,1366,Rawah,C8776,0
3254,334,15,459,55,558,185,219,173,1140,Neota,C7202,0
2904,14,8,543,20,1860,213,224,148,2971,Commanche,C7202,0
3324,72,14,258,2,3271,235,213,106,1838,Rawah,C7745,6
2896,111,43,108,45,1294,249,156,0,1495,Commanche,C7757,0
3124,320,8,247,-22,722,200,233,172,1184,Neota,C7202,0
2978,3,15,120,36,3997,199,211,148,2462,Rawah,C7745,1
2768,243,22,127,51,2255,171,251,213,277,Commanche,C7757,1
2848,62,16,270,65,1931,232,206,102,2024,Commanche,C7757,1
2788,27,4,124,19,638,218,230,149,2763,Commanche,C4704,1
2961,331,20,67,26,1441,167,210,180,2281,Commanche,C7757,1
3090,264,2,684,258,693,214,240,164,1134,Rawah,C7746,1
3157,75,11,30,5,2641,233,220,117,1716,Commanche,C7755,0
3001,36,21,404,88,4511,213,188,102,4362,Rawah,C7745,0
3323,123,14,484,100,3159,243,228,111,2793,Commanche,C7756,0
3227,172,19,360,82,524,229,245,140,2656,Neota,C7756,0
2922,348,8,127,-1,4536,205,227,160,4103,Rawah,C7745,1
3030,56,23,426,22,564,228,185,79,1595,Rawah,C7745,0
3072,38,8,67,3,2242,220,222,136,2236,Commanche,C7756,0
2508,323,12,242,25,390,190,228,177,242,Cache,C2717,1
2879,51,18,420,60,1519,226,198,100,2836,Commanche,C7757,1
2697,134,15,67,8,1847,243,232,114,5678,Rawah,C4744,1
3144,321,12,60,9,1911,189,228,179,2069,Commanche,C7202,1
2700,330,10,485,73,1226,196,228,171,1466,Rawah,C4744,1
2749,283,14,30,8,1734,181,240,198,1060,Commanche,C7202,4
3229,35,17,566,153,671,216,201,115,1945,Commanche,C7757,1
2618,21,14,150,20,2529,210,209,133,2533,Commanche,C4703,1
3077,191,8,560,-51,6246,220,246,161,2866,Rawah,C7102,1
2653,112,16,190,67,1676,246,222,100,1116,Commanche,C4704,2
2653,72,1,212,6,1326,219,237,154,5510,Rawah,C7745,1
2626,43,19,324,54,738,220,194,102,2912,Rawah,C7745,1
2653,245,12,30,7,1544,196,249,190,1142,Commanche,C7202,1
2006,79,16,0,0,192,240,209,95,339,Cache,C6102,3
2754,129,10,42,2,1608,237,234,127,2785,Rawah,C7745,1
2389,60,19,192,-8,726,231,197,90,721,Cache,C4703,2
2674,112,4,0,0,1549,227,235,142,1434,Commanche,C4704,1
3014,85,15,408,69,4264,240,213,99,1820,Rawah,C7745,1
3034,104,4,696,148,5933,226,234,143,5388,Rawah,C7745,1
3144,125,4,674,-50,582,226,237,145,1260,Neota,C7201,1
3037,250,8,815,170,5984,203,246,181,3651,Rawah,C7102,1
2872,253,26,190,85,1100,152,246,225,1239,Commanche,C4758,1
2513,61,21,90,8,743,232,192,83,926,Commanche,C4704,1
2616,14,8,268,1,3166,213,224,148,2754,Commanche,C4704,0
3215,295,17,467,121,3416,169,233,203,1842,Commanche,C7757,1
3168,220,20,360,91,1064,193,254,192,2103,Rawah,C8772,0
2748,180,14,30,0,2190,224,248,152,902,Commanche,C4703,1
3239,17,17,470,60,1282,204,202,131,256,Rawah,C7201,0
2442,113,7,0,0,1324,233,233,132,666,Commanche,C2705,5
3076,270,0,210,35,4897,217,238,158,969,Rawah,C7745,0
2836,59,19,295,88,2429,231,197,91,391,Commanche,C4703,1
2851,36,17,30,0,1961,217,202,115,1765,Commanche,C4758,1
2827,74,31,90,-55,360,239,167,36,2182,Rawah,C7746,1
2846,149,26,108,43,4570,243,228,96,255,Rawah,C7201,1
2828,128,20,134,34,2389,249,223,94,1728,Rawah,C7746,1
3271,0,10,150,16,4179,206,222,154,1655,Rawah,C7202,0
3178,233,12,685,88,351,200,251,186,2821,Commanche,C7756,1
3283,312,6,0,0,3398,204,236,171,1664,Commanche,C7756,0
2243,28,27,150,53,977,198,170,94,247,Cache,C4703,2
3352,152,4,726,118,1106,224,239,151,2329,Commanche,C7756,0
2950,321,12,134,22,1387,189,228,179,3209,Rawah,C7201,0
2790,146,14,60,4,3045,238,238,127,2430,Rawah,C4744,1
3200,223,9,218,-6,800,209,249,176,2263,Commanche,C7202,1
2838,178,21,108,10,3808,224,247,145,3284,Rawah,C7746,0
3162,33,10,212,23,2839,218,219,136,3620,Rawah,C8772,0
3228,348,14,124,17,1172,192,216,161,2580,Commanche,C7202,0
3076,198,13,270,21,934,216,251,167,3045,Commanche,C7757,0
3093,188,7,85,2,2037,221,245,159,612,Commanche,C7756,1
2916,203,12,90,17,3192,214,251,170,1503,Rawah,C7745,0
3192,114,16,127,32,1565,246,223,101,1664,Neota,C7202,0
2702,71,22,108,55,120,238,190,71,1723,Rawah,C7746,4
2525,180,30,335,139,342,216,242,137,994,Commanche,C2705,2
3188,218,16,469,82,5706,200,254,186,1242,Rawah,C7745,1
3060,232,8,721,26,6200,207,248,178,3361,Rawah,C7745,1
2624,182,24,60,16,2040,219,247,147,1167,Commanche,C2705,1
2075,203,26,170,58,564,197,252,176,382,Cache,C2702,2
2477,48,26,234,69,1413,219,173,73,541,Commanche,C4703,2
3026,190,19,247,31,1991,216,251,161,3929,Rawah,C7202,0
2499,310,16,255,30,60,176,228,191,576,Cache,C4703,2
3269,351,16,124,31,3806,190,212,158,4039,Rawah,C8771,6
3024,76,12,180,3,484,234,218,114,1110,Rawah,C7201,0
3371,230,12,488,120,3486,202,251,185,366,Commanche,C7755,0
2981,81,6,408,51,1008,228,230,136,2135,Rawah,C7745,1
2765,320,24,192,61,1077,150,208,195,2359,Commanche,C7757,1
2990,156,37,541,213,960,233,216,79,779,Rawah,C7746,1
2921,119,10,295,72,2636,237,232,125,2014,Rawah,C7745,1
2406,314,26,162,89,365,144,210,202,750,Cache,C4703,2
3156,38,21,499,76,1495,215,190,101,2170,Commanche,C7700,0
3146,310,11,450,-18,3987,190,233,183,4452,Rawah,C7202,0
2978,39,6,30,0,1937,221,226,141,3866,Rawah,C7202,0
3073,70,7,120,9,5295,228,226,132,2632,Rawah,C7201,0
3015,211,16,930,215,2820,205,253,180,1390,Commanche,C7757,1
2994,57,17,295,22,457,229,201,98,1661,Rawah,C7745,0
3088,311,9,420,34,2486,195,234,179,2071,Commanche,C7756,1
2909,281,4,277,3,5534,209,240,169,6017,Rawah,C6101,0
3136,342,21,212,15,2490,173,204,167,2866,Rawah,C7745,0
3060,221,14,85,3,5894,202,253,185,2529,Rawah,C7102,0
2602,301,20,67,25,1173,159,227,206,1953,Commanche,C4758,1
2979,175,8,108,25,1218,225,245,153,547,Commanche,C4758,0
2842,28,22,277,43,2692,206,188,110,1775,Commanche,C7757,1
2775,149,21,350,133,1624,242,234,110,1371,Commanche,C4758,1
3066,192,12,780,7,212,219,250,163,1025,Commanche,C7756,1
3045,346,2,295,-2,2561,215,235,158,785,Rawah,C7202,1
3110,28,16,283,-10,1295,212,204,124,228,Commanche,C7700,0
2950,306,11,150,24,3960,189,234,184,666,Rawah,C7745,1
2990,163,15,408,132,5483,233,243,138,779,Rawah,C7746,1
3178,162,12,150,23,3565,232,243,140,1642,Commanche,C7756,1
1968,298,17,134,77,120,170,232,201,564,Cache,C2702,2
2583,168,26,30,4,1824,230,240,125,1316,Commanche,C2705,2
2877,336,15,277,9,853,187,219,171,658,Commanche,C7756,1
3249,150,9,300,36,5753,232,240,139,1216,Rawah,C7201,0
3034,279,24,30,13,2221,149,235,223,698,Commanche,C4758,1
2882,298,6,162,12,3143,204,238,173,3891,Rawah,C7746,1
2564,184,21,180,55,2042,220,249,152,870,Commanche,C2705,2
2130,16,22,0,0,930,195,187,122,350,Cache,C4703,3
3184,127,22,85,19,1530,250,220,86,2644,Rawah,C7746,1
3018,163,20,85,10,633,234,241,128,1374,Commanche,C7757,1
2980,280,19,242,78,900,166,239,211,990,Commanche,C4758,1
2806,102,9,175,18,1240,236,228,123,1307,Commanche,C4704,1
2979,162,2,30,1,1077,220,239,155,693,Commanche,C7202,1
3132,91,9,382,85,4759,235,226,122,1816,Rawah,C7745,0
2968,248,11,553,52,5741,197,248,189,3708,Rawah,C7745,1
2410,71,10,0,0,446,231,221,121,1320,Cache,C2717,3
2916,78,10,30,5,3880,234,221,118,4981,Rawah,C7102,0
2694,144,10,390,145,2374,235,238,133,949,Commanche,C2703,2
2960,36,13,285,-12,1482,219,211,126,1681,Rawah,C7745,1
2566,134,22,210,57,1184,248,225,93,1687,Commanche,C2705,2
2891,11,19,30,6,1584,196,198,134,1167,Commanche,C7755,1
3067,336,6,497,63,5851,207,232,164,4202,Rawah,C7745,1
3049,69,24,60,29,1061,237,184,65,2329,Commanche,C7700,0
3066,90,4,60,-4,4279,226,233,143,872,Rawah,C7745,0
2611,77,3,42,0,571,224,233,145,1383,Rawah,C7102,1
2451,217,17,124,47,918,200,254,186,1289,Commanche,C2704,2
3157,0,13,335,103,3636,201,216,152,1652,Commanche,C7755,0
3043,319,11,67,11,2112,192,230,178,1233,Commanche,C7201,0
2850,1,11,607,83,2052,204,219,152,932,Commanche,C4704,1
2405,155,5,85,20,525,226,240,149,934,Commanche,C2705,2
2736,67,9,201,15,899,229,222,125,342,Commanche,C4703,1
2855,187,17,247,76,1943,220,250,158,2103,Commanche,C4758,1
3227,106,10,201,45,1357,238,228,120,2550,Commanche,C7202,1
2309,137,9,0,0,95,235,237,133,67,Cache,C4704,3
3095,336,25,446,45,3503,155,196,175,1507,Commanche,C8772,0
3161,336,11,127,12,3693,195,225,169,1851,Commanche,C7202,0
2813,338,18,268,118,1077,179,212,171,390,Commanche,C7757,1
2397,24,28,192,54,661,192,168,99,474,Cache,C4703,5
2623,28,10,268,17,2651,216,217,136,2602,Commanche,C4703,1
2565,96,6,437,20,1237,231,231,133,1433,Commanche,C2703,2
3121,340,9,295,15,2552,201,227,165,992,Rawah,C7745,1
3254,329,11,854,117,2107,194,227,172,646,Commanche,C7756,0
3157,125,10,30,1,1053,236,233,127,1456,Rawah,C7745,0
3292,264,15,824,141,3268,182,246,202,933,Commanche,C7201,0
3139,143,10,108,7,3448,235,238,133,4972,Rawah,C7746,0
3262,295,16,228,-3,3814,173,234,201,1478,Rawah,C7745,0
3129,165,5,210,17,3961,224,241,152,1358,Rawah,C7745,0
2800,290,20,42,5,2249,161,233,211,2205,Commanche,C7202,0
1906,22,23,134,36,124,199,185,115,721,Cache,C2702,5
2076,1,9,134,80,234,207,223,153,277,Cache,C2706,2
3240,7,10,607,164,1136,208,220,149,1961,Commanche,C7757,1
3024,88,17,240,-17,626,243,210,91,636,Rawah,C7745,0
3177,163,19,180,15,2279,234,242,131,1549,Commanche,C7709,0
2957,244,22,404,139,1736,170,251,214,702,Commanche,C7755,1
3440,40,26,811,225,2452,211,172,82,1919,Rawah,C8776,0
2700,147,5,309,12,607,227,239,147,883,Commanche,C7790,1
3119,123,16,540,78,899,245,226,105,1841,Commanche,C7757,1
3266,311,10,750,-8,2201,193,233,180,742,Commanche,C7756,0
3048,132,20,108,17,2652,248,225,97,3030,Rawah,C7745,0
2784,63,6,60,0,1560,226,227,135,1639,Commanche,C4703,0
3252,137,22,277,129,3075,248,225,94,3183,Rawah,C7745,0
3307,105,18,277,37,3140,248,215,89,1057,Commanche,C7201,0
2521,14,23,90,11,1302,193,187,124,1434,Commanche,C4703,5
2478,287,15,192,35,319,178,238,200,1974,Cache,C2717,2
2726,47,11,218,18,1034,224,216,125,2230,Rawah,C7745,1
2735,180,18,342,5,2280,224,248,150,2355,Commanche,C2705,2
3054,288,26,421,143,5454,139,228,224,930,Rawah,C7745,1
2904,279,5,573,45,3802,207,240,172,3287,Rawah,C4744,1
3262,132,11,150,-7,3051,238,234,124,664,Rawah,C7202,0
3142,137,12,242,40,170,238,235,125,4715,Neota,C7201,1
2505,72,14,309,37,743,235,213,106,981,Commanche,C2703,5
3063,72,12,691,239,300,234,216,112,979,Commanche,C7756,1
2878,173,22,120,23,424,228,245,137,1087,Commanche,C4758,4
3050,27,13,234,51,1124,214,212,131,1325,Commanche,C7756,1
3415,294,9,509,27,4815,194,238,184,4128,Commanche,C8771,6
2126,293,27,127,59,624,134,222,223,830,Cache,C4703,5
3048,348,14,285,-6,2467,193,216,161,1307,Commanche,C7700,0
3200,62,6,42,1,4986,225,228,138,1929,Rawah,C7201,0
3038,272,18,366,60,5972,169,242,211,1773,Rawah,C7745,1
3389,179,10,690,183,1624,224,246,154,1590,Commanche,C7756,0
3233,8,5,170,18,5595,214,230,153,743,Rawah,C7201,0
3018,69,16,212,-3,1136,235,207,99,726,Commanche,C7756,1
2846,59,15,30,7,594,230,207,106,350,Commanche,C7202,1
3090,43,10,95,-2,4058,222,218,130,2780,Rawah,C7745,0
3204,170,7,979,96,3097,225,243,152,2520,Commanche,C7756,1
2597,95,15,474,71,1036,242,217,100,3772,Rawah,C7745,1
3300,309,19,60,30,5972,165,224,198,631,Rawah,C8771,0
2929,100,8,108,15,3608,234,229,127,1516,Rawah,C7746,1
3223,235,18,0,0,3171,186,253,201,469,Commanche,C7756,0
3186,277,13,309,71,3369,183,242,198,1714,Commanche,C7755,1
2912,126,10,30,-4,1772,238,233,125,2379,Commanche,C7756,1
3304,100,20,351,106,1719,249,208,78,2905,Rawah,C8772,0
2733,67,21,641,109,1295,236,193,80,816,Rawah,C4744,1
3092,11,6,655,38,2691,214,228,151,1978,Commanche,C7756,1
3441,54,6,849,162,2322,224,227,138,1385,Rawah,C8703,0
3097,331,12,270,80,931,190,224,173,1383,Commanche,C7756,1
2932,61,8,60,0,3694,227,223,129,6361,Rawah,C7745,1
3346,105,25,787,213,1572,253,199,59,1471,Neota,C8776,0
2837,284,19,297,152,1978,165,237,211,1261,Commanche,C4758,1
2817,117,28,30,13,2281,254,200,53,1573,Commanche,C4758,1
3411,280,26,212,100,1282,139,232,228,1634,Neota,C8772,6
3276,192,20,228,37,3348,214,251,163,1190,Commanche,C7756,1
2995,32,10,42,4,4094,218,218,134,2373,Rawah,C7700,0
2466,62,4,0,0,1465,223,232,145,693,Commanche,C2705,5
3170,86,6,301,54,2257,229,230,134,2955,Commanche,C7700,0
3326,75,31,306,119,1943,240,167,35,2329,Commanche,C7757,0
3233,36,13,60,5,1608,219,211,125,875,Commanche,C8772,6
3148,148,13,234,27,2281,237,239,130,351,Commanche,C7755,0
3005,24,15,492,-27,618,211,208,130,552,Commanche,C7755,1
2818,96,10,212,20,799,236,226,121,518,Rawah,C7202,1
3216,259,5,564,66,5958,208,243,173,2584,Rawah,C7745,0
3129,41,17,319,16,1233,219,200,110,2234,Commanche,C8772,0
2815,317,16,0,0,2457,175,224,188,892,Commanche,C4758,0
2883,0,5,30,3,1798,212,230,156,1040,Commanche,C7202,0
3105,322,18,124,3,3921,170,218,187,1718,Commanche,C7201,0
3168,54,15,210,20,5493,227,206,108,2308,Rawah,C7745,1
2780,3,15,95,-6,2713,198,209,147,1961,Commanche,C7700,1
3021,43,12,268,8,1317,222,213,124,2547,Rawah,C7745,1
3029,109,9,228,5,3537,235,231,127,67,Rawah,C7745,1
2883,9,13,301,101,1660,205,213,144,1822,Commanche,C7700,1
2953,78,25,360,78,474,243,186,59,1507,Rawah,C7745,1
2703,310,16,90,34,2580,176,228,191,741,Commanche,C7757,1
3236,207,10,335,34,2490,214,249,170,1403,Commanche,C7755,0
2919,60,8,60,3,4987,226,224,132,1822,Rawah,C7101,1
3364,56,15,350,85,1865,229,207,107,1809,Rawah,C8703,0
3186,109,11,513,9,604,239,228,119,853,Neota,C7756,1
2972,217,5,666,-48,1414,215,245,167,1661,Commanche,C7755,1
2556,160,25,134,-3,1176,236,235,114,1412,Commanche,C2704,2
2868,278,10,277,17,2938,191,242,190,2486,Rawah,C4744,0
3281,69,10,350,92,5454,231,221,122,1184,Rawah,C7745,1
2195,32,20,30,5,900,211,191,109,365,Cache,C4703,2
2934,226,25,127,58,1500,176,253,204,1008,Commanche,C7757,1
2939,97,11,242,41,2300,239,224,114,543,Commanche,C7756,1
3069,72,7,514,-113,1595,228,227,133,1120,Rawah,C7202,0
2812,102,32,60,37,2001,253,179,27,1573,Commanche,C4758,1
2582,89,12,0,0,1276,238,220,111,828,Commanche,C4758,1
3165,45,3,270,26,2812,220,232,149,3674,Rawah,C8772,0
3270,31,15,175,-12,4227,215,207,125,3540,Commanche,C7201,0
1932,65,37,60,20,95,225,140,0,481,Cache,C2702,2
3304,95,13,60,-6,4348,241,220,106,3740,Commanche,C7202,0
2840,342,12,30,6,2484,195,222,166,2381,Commanche,C7201,0
3020,71,9,335,-1,1138,231,222,124,607,Commanche,C7756,1
2396,329,7,350,109,1168,204,232,167,1142,Cache,C2703,2
2538,83,15,180,19,450,240,213,99,531,Rawah,C4744,1
2916,110,15,201,23,437,245,221,101,366,Commanche,C7757,1
2908,55,6,319,45,4054,224,227,139,3513,Rawah,C4744,1
3088,146,10,162,24,1816,234,239,135,2059,Commanche,C7202,1
2176,18,39,210,153,335,159,129,80,433,Cache,C4703,2
3220,49,5,306,0,5645,222,229,142,1892,Rawah,C7201,0
3116,346,10,150,40,2881,200,223,162,1383,Commanche,C7757,0
3029,57,20,270,56,4761,229,193,88,1789,Rawah,C7745,0
3084,158,4,120,-8,3811,225,240,150,1110,Rawah,C7745,0
2677,275,15,67,10,1786,179,243,202,395,Commanche,C7755,1
2648,69,10,175,4,3382,231,221,122,2300,Commanche,C4704,1
3039,354,7,0,0,350,209,228,157,1158,Rawah,C7202,0
3293,118,10,335,60,1777,238,231,122,1682,Rawah,C7745,1
2876,225,8,212,63,1613,210,248,174,787,Commanche,C4758,1
3063,81,11,702,243,270,235,221,117,966,Commanche,C7756,1
2683,135,4,0,0,1926,226,238,147,6492,Rawah,C4744,1
3056,69,7,726,-118,1445,228,226,131,882,Rawah,C7202,0
3041,110,13,42,6,3279,243,225,108,2412,Commanche,C7202,1
2646,76,17,300,-4,541,239,206,92,1087,Rawah,C7745,1
3012,54,18,485,115,2946,228,199,98,711,Commanche,C7756,1
2866,104,10,335,51,769,238,227,119,2739,Commanche,C4704,1
3237,72,13,216,29,3375,234,215,111,3046,Commanche,C7700,1
2587,60,27,120,63,977,229,173,59,1490,Commanche,C7757,1
3157,217,7,42,-1,2082,212,247,171,591,Commanche,C7755,0
2560,93,4,190,13,1121,226,233,142,4926,Rawah,C6731,1
2491,23,9,212,14,934,215,221,142,4232,Rawah,C6731,1
3130,3,18,488,-14,360,193,203,145,1911,Neota,C7757,0
3128,105,15,60,-4,2561,244,220,100,1762,Commanche,C7755,0
2675,142,10,297,8,1803,235,238,132,2446,Commanche,C2703,2
2783,53,20,30,9,819,227,192,90,2016,Rawah,C7746,0
2016,23,20,300,74,600,204,194,120,735,Cache,C4703,5
3238,271,13,228,-24,2908,186,244,197,391,Commanche,C7202,0
3064,69,4,0,0,3430,224,231,143,2343,Rawah,C7202,0
2742,64,15,170,30,2584,233,207,103,450,Commanche,C4703,1
2982,71,27,330,5,402,238,177,53,1239,Rawah,C7746,1
3213,165,18,270,30,2168,233,243,133,1653,Commanche,C7709,0
3184,24,5,495,47,2110,217,230,149,726,Commanche,C7202,0
2757,288,4,134,16,1511,209,239,169,2346,Rawah,C4744,1
2810,83,6,0,0,2278,229,230,135,2808,Rawah,C7746,0
3226,343,22,400,129,3931,171,201,165,1844,Commanche,C8772,1
2388,127,25,242,147,324,252,215,76,1883,Cache,C2704,3
2867,117,6,228,-3,1019,231,234,136,2574,Commanche,C7756,1
2915,338,9,201,56,875,201,228,166,2130,Commanche,C7790,1
3255,45,5,182,3,6331,221,229,143,400,Rawah,C7202,0
3106,167,3,120,11,4432,222,240,154,1588,Rawah,C7201,0
3225,202,5,242,24,5474,218,244,163,1182,Rawah,C7745,0
3124,88,19,361,62,3770,244,206,84,811,Rawah,C7745,1
2887,354,11,313,3,1657,202,221,157,2926,Commanche,C7756,0
3385,203,8,1101,183,3087,216,247,166,1243,Commanche,C8771,6
3036,7,20,430,177,1158,191,195,137,3522,Commanche,C7700,0
2827,135,7,30,0,5393,231,237,138,4636,Rawah,C7745,0
2494,61,27,170,66,785,230,174,59,819,Commanche,C4703,1
2559,34,23,124,51,1288,210,184,100,1727,Commanche,C4703,5
3136,45,17,552,132,4082,222,200,106,2547,Rawah,C7746,1
3153,57,7,362,-12,4790,225,226,136,2023,Rawah,C7201,0
3160,46,15,300,42,2794,223,206,112,1031,Commanche,C7201,0
3166,298,17,150,5,3597,169,232,202,1892,Rawah,C7700,0
2642,13,26,150,44,1766,186,178,120,2737,Commanche,C4703,5
2908,138,13,134,27,612,240,235,122,2524,Rawah,C7201,1
3373,55,6,30,0,4403,224,227,139,4169,Rawah,C8776,6
3224,346,10,577,33,3121,200,223,162,3531,Rawah,C7746,0
2901,39,21,150,29,1749,216,190,101,2563,Commanche,C7700,0
2717,332,24,170,69,1631,156,202,180,1316,Commanche,C7700,1
3150,338,5,532,104,5140,209,233,162,918,Rawah,C7745,1
3086,225,5,190,19,5678,213,245,169,2120,Rawah,C7201,1
3377,0,18,592,192,4012,192,205,148,3585,Commanche,C8776,6
3387,141,28,301,158,3766,248,219,79,3077,Commanche,C8772,6
2964,350,18,300,29,2912,184,206,159,470,Commanche,C7757,0
3476,152,20,192,69,4060,240,236,117,4106,Commanche,C8776,6
3184,152,16,402,23,450,238,239,126,2750,Neota,C7756,0
2866,102,20,190,-27,371,249,209,79,1801,Rawah,C7746,1
2928,58,12,631,177,1338,228,214,117,1634,Commanche,C7756,1
2844,69,17,150,21,361,236,204,94,323,Commanche,C7756,1
3070,282,21,474,91,6076,156,236,217,1666,Rawah,C7745,1
2921,65,14,371,-1,618,232,211,109,1853,Commanche,C7756,0
3077,297,22,513,98,6119,154,227,211,1627,Rawah,C7745,1
3120,241,6,30,2,5552,208,245,175,2866,Rawah,C7101,1
2344,113,35,228,119,469,254,180,22,1826,Cache,C2704,3
3034,344,26,127,31,4468,158,189,163,1106,Rawah,C7745,0
2948,56,5,127,-2,1328,224,228,140,2181,Rawah,C7202,1
3212,252,7,524,62,5996,205,245,178,2550,Rawah,C7201,0
2444,67,13,192,57,799,233,213,110,782,Commanche,C4703,5
3172,278,30,153,80,931,125,228,235,2419,Rawah,C7746,0
3152,151,10,42,0,1319,233,240,138,2553,Rawah,C7745,0
3302,296,10,376,107,5152,191,237,186,1269,Rawah,C7745,1
2801,334,22,150,39,1698,165,206,177,1221,Commanche,C7757,0
3334,94,11,582,52,2207,237,224,117,2227,Rawah,C8771,0
2089,83,26,201,27,342,245,184,51,693,Cache,C2702,2
2777,54,11,90,3,2278,226,216,122,1195,Rawah,C7202,1
2839,21,19,365,51,1615,204,196,123,2345,Commanche,C7757,1
2256,1,20,0,0,571,187,199,145,537,Cache,C4703,2
3190,125,17,90,4,1538,246,226,102,1693,Rawah,C7745,0
2916,171,12,566,72,2614,228,245,147,1869,Commanche,C7702,4
2320,34,14,0,0,569,217,207,122,488,Cache,C6102,3
2778,307,39,228,106,1867,90,186,222,1273,Commanche,C4758,1
2381,110,28,258,140,433,254,197,52,1871,Cache,C2704,3
3303,350,5,973,187,1770,210,231,159,2672,Commanche,C7755,0
3291,249,11,664,107,642,195,248,191,1253,Neota,C7202,0
3219,90,11,272,23,1248,237,222,114,1739,Rawah,C7745,0
2757,156,25,240,91,2133,239,234,109,2285,Commanche,C2705,2
2619,312,6,42,-1,883,204,236,171,1758,Rawah,C4744,1
3158,177,5,819,151,6303,222,243,155,1315,Rawah,C7745,1
2744,256,23,42,12,2270,159,247,221,258,Commanche,C7757,1
2898,57,20,210,5,781,229,193,88,1984,Commanche,C7757,1
2847,87,5,362,-7,1913,227,232,140,2087,Rawah,C7745,1
3161,147,31,720,84,1040,243,219,79,2524,Rawah,C7745,0
2918,182,17,170,39,3636,223,249,152,5165,Rawah,C7745,1
2652,15,22,210,87,1803,195,190,126,1448,Commanche,C4703,1
3329,48,17,30,-6,3672,224,201,105,2435,Rawah,C8708,6
2604,11,19,240,68,1392,197,199,135,1655,Commanche,C4703,2
3114,63,10,450,98,1687,229,221,124,3565,Commanche,C7700,0
3384,335,5,216,21,3399,209,233,163,2213,Rawah,C8703,6
3071,331,2,175,8,509,213,236,160,1627,Commanche,C7202,1
3037,261,28,212,118,2482,140,241,232,2791,Commanche,C7757,1
2890,110,22,85,31,3454,251,209,74,5019,Rawah,C7746,1
3345,27,7,60,5,2934,217,224,143,2105,Rawah,C8771,6
3056,137,20,810,47,2955,246,228,102,2514,Commanche,C7757,1
3290,308,15,592,55,702,177,229,192,1366,Neota,C7202,0
2902,340,25,242,85,990,159,195,170,1860,Commanche,C7700,1
2788,21,10,0,0,3964,214,219,141,5341,Rawah,C7746,1
2973,286,9,30,2,2413,195,240,184,808,Rawah,C7102,0
3142,242,13,859,137,6216,195,250,192,1282,Rawah,C7745,1
3050,278,2,150,2,2742,214,239,162,702,Rawah,C7202,1
3216,172,16,446,84,509,229,246,143,4817,Neota,C7201,1
3080,42,24,636,171,4307,216,179,87,4375,Rawah,C7745,0
3015,296,11,503,-19,1722,188,237,188,2045,Commanche,C7755,1
2988,244,9,646,90,5909,202,248,184,6003,Rawah,C7745,1
3332,108,26,313,106,1786,253,199,56,2980,Rawah,C8772,0
2975,24,6,162,30,1617,217,227,147,2430,Commanche,C7756,1
3121,13,12,42,4,4184,208,216,143,1865,Rawah,C7202,0
2798,189,6,150,10,3104,220,244,159,5874,Rawah,C4744,1
3141,6,16,541,33,1919,198,207,144,3395,Commanche,C7755,0
2985,180,9,503,68,5500,224,246,155,2697,Rawah,C7746,1
3285,246,24,210,56,3320,164,250,218,1410,Commanche,C7756,0
3188,74,12,108,8,2105,234,217,114,1756,Commanche,C7202,0
2926,132,14,108,23,4849,242,232,117,300,Rawah,C7746,1
3087,338,21,212,7,3801,169,205,172,864,Commanche,C7700,0
2934,355,13,85,10,3544,198,217,156,1708,Rawah,C7745,1
3391,28,18,95,9,4131,209,197,118,1155,Rawah,C8771,0
2262,358,20,361,113,543,184,198,148,240,Cache,C4703,1
2988,64,24,153,-43,518,233,184,70,569,Rawah,C7745,0
2847,35,15,85,20,324,217,206,121,212,Commanche,C7756,0
2850,61,6,150,16,3728,225,228,137,6480,Rawah,C7745,1
3100,74,8,85,7,7116,230,224,127,2496,Rawah,C7102,1
2273,329,17,216,138,604,178,218,179,384,Cache,C2717,2
2533,13,9,0,0,484,211,221,146,2095,Rawah,C7102,1
